snippet,bleu,code
103,0.5185057973583279,103264
104,0.8959223593837101,3773
105,0.9541123677501125,39705
106,0.6818045454391607,67299
107,0.4944971305012917,103581
108,0.7453711845096003,127810
109,0.6281831864532582,115501
110,0.5685742944766555,86068
111,0.6522894079305455,24796
112,0.9816145067739982,36936
113,0.4462801484672166,18901
114,0.591065409204016,45633
115,0.8448988251626042,21505
116,0.9159229579443826,20258
117,0.6240989013672926,33029
118,0.5417658670152811,2801
119,0.9706155383634196,3025
120,0.7791898863239487,85878
121,0.6528170244400504,125289
122,0.7160290127126412,18036
123,0.6657346545088059,31634
124,0.669011839957396,80771
125,0.5991307594615869,111994
126,0.7314711008382893,27114
127,0.615267068610906,20651
128,0.4920058058266961,62775
129,0.5366105348066081,24287
130,0.4584023452796491,44348
131,0.6450684409634229,127822
132,0.4696523924219389,27188
133,0.4365910714420143,93499
134,0.5464399414530228,19898
135,0.9506885335787997,0
136,0.5845427355742879,125727
137,0.7586308905303651,17769
138,0.8786307771674825,39385
139,0.9069802231611336,20874
140,0.9584678766070471,119
141,1.0,11138
142,0.9657348686358451,136
143,1.0,14895
144,1.0,14896
145,1.0,14897
146,0.9844101785018287,6545
147,1.0,6546
148,1.0,14899
149,1.0,89374
150,1.0,6549
151,1.0,14900
152,1.0,89375
153,1.0,6533
154,1.0,6534
155,1.0,452
156,1.0,89376
157,0.9061507072140258,89376
158,1.0,89378
159,1.0,19364
160,1.0,89379
161,1.0,19366
162,1.0,19367
163,1.0,19368
164,1.0,1292
165,1.0,458
166,0.5601649678325941,83985
167,0.6583236051937563,76845
168,0.7478993694345714,39397
169,0.9022045190074797,79241
170,0.7443943049292356,80222
171,0.6172027506514333,33190
172,0.5325553471945145,37449
173,1.0,74
174,0.9541528004725307,44
175,1.0,54
176,1.0,55
177,0.9194077463040735,962
178,0.7938604620038247,74024
179,1.0,100817
180,0.7102214375455963,45494
181,0.689736569657768,113178
182,0.7698400807156282,107878
183,0.6796481233277573,91571
184,0.7570384548712579,8455
185,0.6735961134982398,10131
186,0.6607699819725127,12887
187,0.8492326635760689,776
188,0.7127765059876112,68761
189,0.9031529153645133,28848
190,0.747357556981764,1211
191,0.8962631667759893,116401
192,0.7914275207704508,122417
193,0.9605550538398416,44702
194,0.9252656563854428,31250
195,0.6895289171019022,8815
196,0.9093287995010759,29505
197,0.5203228511718012,114298
198,0.8150174402319589,20971
199,0.861307853199332,67530
200,1.0,2086
201,0.901866863629651,2091
202,1.0,5525
203,1.0,5526
204,1.0,5527
205,0.5620932861101047,56617
206,0.6505825479590159,91572
207,0.8734066230381694,72934
208,0.8174287436382758,69362
209,0.8791587978374173,69362
210,0.6019108316985575,14721
211,0.5415889283316144,102695
212,0.5405404398446222,19829
213,0.6128183529677121,40901
214,0.7290427889257584,30003
215,0.5250925876618603,31937
216,1.0,157
217,0.7077219246835648,121055
218,0.9559112197162899,3347
219,1.0,43
220,1.0,44
221,1.0,1969
222,0.9351165321738295,64584
223,0.9213339684285038,5305
224,1.0,1888
225,0.9321530060187224,804
226,0.6311340481008733,29979
227,0.6840371020401917,15570
228,0.7447217328209268,87106
229,0.653685208822792,98088
230,0.603973438034651,97581
231,0.748510624025671,118598
232,0.5798144718127799,118814
233,0.6746716415242956,15889
234,1.0,51702
235,0.9514511630359069,13462
236,0.6727750025932787,71054
237,0.8075860228626253,59118
238,0.6623533977425483,101369
239,0.7330536447187164,69895
240,0.6814743420834718,69895
241,0.9063833522394197,5300
242,0.6411966189121545,108136
243,0.8445365913386529,53126
244,0.5755606166637568,58715
245,0.8604232232981489,63335
246,0.7589525366545956,122413
247,1.0,8478
248,0.969906534823348,92247
249,1.0,67682
250,0.9696389135312923,67683
251,0.9086517979218032,79209
252,0.9576347839339922,67685
253,0.8866598904414196,92251
254,0.5106986458530302,43462
255,0.4841741040693891,7958
256,0.5006273990037651,105969
257,0.8958349161751298,56154
258,0.6981913443292038,10715
259,0.8104937262540559,102640
260,1.0,59388
261,0.7973217305860161,118417
262,0.9437446823264016,7157
263,0.6557740535111073,116824
264,0.5867265316483131,90878
265,0.6133139150201937,102578
266,0.4847762581439093,57236
267,0.6177073764035883,95400
268,1.0,85
269,1.0,42416
270,0.5922285944977733,88015
271,1.0,0
272,0.891734821783898,20125
273,0.9772533367980422,29894
274,1.0,7455
275,0.9343032334256799,52432
276,1.0,52433
277,0.9836580973172411,52434
278,0.7592734695815111,59918
279,0.9167056528641923,29832
280,0.7930743464495011,21505
281,0.928536951137389,45349
282,0.6382546959793794,122365
283,0.6940476889446309,59749
284,0.6547779930758115,28934
285,1.0,39385
286,1.0,101060
287,0.6872941417972559,87245
288,0.9692565443260989,120996
289,0.6243487688438216,43830
290,0.5485284632691142,57410
291,0.3871964231335885,9397
292,0.44090801249876943,82633
293,0.4268580578040003,124857
294,0.8392464626713121,48500
295,0.6202582058500472,253
296,0.5030407560431883,89004
297,0.5762379446154989,32027
298,0.5916791393407267,8810
299,0.7306305895245557,20506
300,1.0,24966
301,1.0,17764
302,0.9115294566988067,92076
303,0.6508959043099245,83490
304,0.6008328224220306,115550
305,0.6370298265428858,75375
306,0.9094724481937814,45782
307,0.8103098925781204,21707
308,1.0,1
309,1.0,16310
310,0.7499663726878583,111974
311,0.4465371374689179,5642
312,0.5635636387694625,10866
313,0.8742434997382503,109822
314,0.8954283587198554,107324
315,0.4643618016984145,124822
316,0.5626796057358312,90618
317,0.5234736394310919,40502
318,0.7500083620811561,62557
319,0.7311730294473575,78903
320,0.8169706582521697,107258
321,0.5550030416194202,15813
322,0.9131379503119983,1094
323,1.0,160
324,1.0,713
325,1.0,714
326,1.0,715
327,1.0,161
328,0.9903303269876933,716
329,1.0,717
330,0.9723657305160095,164
331,0.8797847315224191,31605
332,1.0,1562
333,0.6261346136533282,71782
334,0.8706301628503058,112044
335,0.5592438625391004,16746
336,0.8402971749021705,90093
337,0.6276456352214772,55249
338,0.6358307705838322,27766
339,0.599056433834378,44288
340,0.7675567738777967,110350
341,0.6414300443541624,31611
342,0.9300031601825531,16446
343,0.6261407604530159,107830
344,0.565273115664516,73227
345,0.9239395179815046,10561
346,0.582625389707897,68794
347,0.7279535865472205,63611
348,0.42576958535740766,60670
349,0.3006017844531929,77629
350,0.4109263944531548,36856
351,1.0,1887
352,0.5025517210218023,12812
353,0.6199644205056837,13744
354,0.6472759413532125,38182
355,0.4731028306296676,101034
356,0.49905986281617926,69853
357,0.8305569233865954,89233
358,0.6597202306397595,8383
359,0.8124078306318946,66871
360,0.6549814631399777,12766
361,0.6812580597701335,56710
362,0.6739459724259841,119585
363,0.7565278478473776,127464
364,0.7945993800060756,52265
365,0.8048873394071422,123509
366,0.5991644647513177,37637
367,0.6386511634007581,110293
368,0.8048873394071422,123509
369,0.6647412909995349,110293
370,0.649976257659934,25847
371,0.6170921557255962,124785
372,0.49451784823982475,102278
373,0.6782765058490147,26312
374,0.5395666616465863,20973
375,0.5418437649616478,97393
376,0.5300511391979005,68383
377,0.5158820431249704,65143
378,0.2876720741707405,117244
379,0.9043302657458735,87
380,0.9368865110663374,1017
381,0.9856077883539175,1018
382,1.0,1019
383,1.0,3279
384,1.0,2744
385,1.0,2745
386,0.6253334160896916,4332
387,0.4948426344168835,83799
388,0.5676813901861637,27724
389,0.6362689913742987,112197
390,0.5373307552799816,38307
391,0.7626660905185816,121539
392,0.6874427172510654,62232
393,0.5944868748099121,63987
394,0.5066558140882237,81091
395,0.5184744902299101,58961
396,0.6990834904378315,108759
397,0.9049056332747267,52678
398,0.9636095698531313,34531
399,1.0,15541
400,1.0,86179
401,0.6058756717580175,83334
402,0.656202692937378,112394
403,0.8268752857376566,19812
404,0.7384582691078475,75233
405,1.0,36793
406,1.0,36794
407,1.0,36795
408,1.0,36796
409,1.0,36797
410,1.0,36798
411,1.0,36799
412,0.6547673138553535,9290
413,0.634831700184881,21714
414,0.6837074134531838,15445
415,0.816022620682652,107255
416,0.6752581107477762,56041
417,0.848219861937046,53360
418,0.7298066787252886,40503
419,0.9243233346640528,55478
420,1.0,3
421,1.0,4
422,0.9031086466807535,8406
423,1.0,5
424,1.0,467
425,0.9414173063432972,8
426,1.0,469
427,0.7971288120781139,20495
428,0.45268324770896756,82859
429,0.49293174658663397,32592
430,0.6346423802805736,74563
431,0.6086168340759024,31970
432,0.6609536893944449,41656
433,0.6827127800587983,59918
434,0.7442505378090112,49944
435,0.6669115078122202,55555
436,0.6078319055319772,4357
437,0.4992562063802932,24712
438,0.5065751975000525,22670
439,1.0,14214
440,0.9673498878945433,14215
441,0.9477620898555515,5410
442,1.0,26000
443,0.8137840087323457,80540
444,1.0,66870
445,0.915321082511058,104166
446,0.9056040083075686,25907
447,0.9242509198837072,1545
448,0.5905724102787152,99572
449,1.0,48
450,0.6546651401896968,27090
451,1.0,68761
452,0.4197603569682234,55540
453,0.4830986724006341,71007
454,0.5615421490960938,26312
455,0.8656030552541708,17657
456,0.619078978077006,63064
457,0.7994439373309209,24966
458,0.8582447493356268,33599
459,0.8415159794601015,126691
460,0.906717092767079,25907
461,1.0,1846
462,0.9479339781474432,84191
463,1.0,55157
464,0.5520592753293249,14470
465,0.6838146553929129,32996
466,0.6734797743015578,86842
467,0.43788577903253223,105251
468,0.8580012896987776,59688
469,0.5289441005781175,67223
470,0.8867056754400096,32
471,0.5716477798818772,39871
472,1.0,64798
473,0.683881551513892,12738
474,1.0,39352
475,0.6632659077306784,49005
476,0.8824379074020056,89277
477,0.6503013819809612,120515
478,0.5172706465729073,29232
479,0.5313370525890793,102243
480,0.5115209426356567,15557
481,0.5763552548377245,76739
482,0.6709665987577954,9601
483,0.6966007918309594,113052
484,0.7827631694812224,88242
485,0.5520213724591263,78159
486,0.49971660154614594,43922
487,0.4621383066956549,110968
488,0.8288479311136984,50200
489,0.5547027917542885,19354
490,0.980441253164983,50202
491,0.5115150164475607,75790
492,0.7616635103606061,88852
493,0.9605587741447031,85
494,0.6424074945716454,93805
495,0.7270002565905526,17418
496,0.7632018828606753,20743
497,0.6179558750512352,46103
498,0.9067216075666542,67299
499,0.7748022532248463,104727
500,0.6557766674866139,7525
501,0.6189006775371436,45734
502,0.5812442787139005,32877
503,0.6553910660533278,77061
504,0.9063833522394197,5300
505,0.8604885811656505,35951
506,0.6160507113577022,69566
507,0.5521812569676366,50203
508,0.5472143140011305,88233
509,0.4919993470672539,75790
510,0.5954998214368573,71296
511,0.5275334628870979,125537
512,0.7525727811332997,67325
513,0.9071481440757614,3179
514,0.6555638993022788,79454
515,0.8165985728828634,127638
516,0.8772071395471791,127639
517,0.46406116064939784,57236
518,1.0,3779
519,0.9233433891987968,2318
520,1.0,12711
521,0.9317278185079392,15999
522,1.0,12713
523,1.0,12714
524,0.4615558766988842,16695
525,0.5491387357285519,30786
526,0.6204069612541913,37484
527,0.5594219829556677,88721
528,0.6556704014877007,40751
529,0.790929082171723,75704
530,0.8288924363068643,42665
531,0.5556272540476331,64709
532,0.762139059192756,15588
533,0.9678691797024755,45349
534,0.6920985905580742,100226
535,0.7917250986770934,6817
536,0.7686460546692822,57075
537,0.6288892521193222,2307
538,0.9106897250334152,25907
539,0.9528178197433457,1545
540,0.8556704968698908,104280
541,0.7638053025585664,87469
542,0.8145683092313328,130035
543,0.6095796383163433,81148
544,0.6284100984543413,96758
545,0.626628608973882,55640
546,0.4506279699961859,106336
547,0.9034270949681571,51702
548,1.0,104267
549,1.0,312
550,0.9773677482174538,3025
551,0.9249450393916165,801
552,1.0,3078
553,0.6095555779671247,42614
554,0.7774570245775206,34982
555,0.6030272485458197,71007
556,0.8003974988777146,62559
557,0.5139325478145548,21888
558,0.504435076239674,53195
559,0.7256426415183975,126284
560,0.7312963970432979,125419
561,0.5601997080241161,32624
562,0.5602419743198519,46971
563,0.38370582235330997,58462
564,0.5479939017926155,20510
565,0.5471594544148626,31076
566,0.8209845022884705,38870
567,0.7882546417744994,112867
568,0.9444755893845241,6592
569,0.8451185596781737,567
570,0.7279747707714775,48397
571,0.6523979383836432,60068
572,0.6175637907926896,14876
573,0.48099019091908474,92210
574,0.5424564007962923,99817
575,0.6099544070425809,66466
576,1.0,313
577,1.0,314
578,1.0,315
579,1.0,316
580,1.0,317
581,1.0,318
582,1.0,319
583,1.0,320
584,1.0,321
585,1.0,322
586,1.0,323
587,1.0,324
588,1.0,325
589,1.0,326
590,1.0,327
591,1.0,328
592,1.0,329
593,1.0,330
594,1.0,331
595,0.9283459541533952,27
596,1.0,10962
597,1.0,2191
598,0.7069776283418363,69384
599,0.6769752198294072,93651
600,0.7565595861778788,111819
601,0.9430699958503848,2204
602,1.0,31227
603,0.9260851119936999,6424
604,1.0,1272
605,0.7693995764387674,97387
606,0.9493496607660561,10970
607,0.5751167640035275,127851
608,0.3108661480308241,10351
609,0.6733792497589413,57738
610,1.0,2
611,0.97946067623324,3
612,0.9670883473510099,2671
613,0.9492037209799352,5
614,1.0,2672
615,0.5854754047334424,98499
616,0.9014500387261234,1505
617,0.8346385501048204,34128
618,0.7236780413740563,86081
619,0.4494868450145758,35265
620,0.6685775326692179,7162
621,0.45602381320502944,20507
622,0.47736589504940846,23133
623,0.4911842825879698,8523
624,0.6145625589333122,80781
625,0.7543621858720289,4887
626,0.6154680187190702,51783
627,0.45922239207779164,12330
628,0.7573115722697896,27095
629,0.828399516355805,24654
630,0.6305895808775048,25985
631,0.5687260110326041,121268
632,0.6657251682038168,12641
633,0.6573362285372075,125030
634,0.6563189249931519,71338
635,1.0,899
636,1.0,900
637,0.9957009669192421,43832
638,0.9711656816119613,717
639,1.0,903
640,1.0,904
641,0.47002745770262305,64241
642,0.6698474127791102,50217
643,0.6445619363391855,100301
644,1.0,52633
645,0.8172067646582205,10543
646,0.5656570514006855,52759
647,0.31844736715577526,10351
648,0.6980641550433627,3227
649,0.5726368115061906,51809
650,0.7343466572248302,121055
651,0.9142305285225364,53519
652,0.8237132479493507,104267
653,0.8297863522050415,81708
654,0.9240207514303744,1974
655,0.6150144736465308,49498
656,0.6738662298637925,67348
657,0.5388878690824603,71871
658,0.6008873714453847,93725
659,0.47625949829827585,34636
660,0.7981889280054552,53440
661,0.5741546944669083,13329
662,0.9106610930950677,39983
663,1.0,15679
664,0.9497815491047851,15680
665,0.8589056122760399,125192
666,0.9786900292059074,1007
667,1.0,2671
668,1.0,8326
669,1.0,8327
670,0.6240670804890256,79437
671,1.0,179
672,0.6614785712667721,51295
673,1.0,585
674,0.9245571349006464,5698
675,0.928370505504509,5699
676,0.9850197795510043,8431
677,0.7854209569649048,84988
678,0.9497415551516895,7173
679,0.9594969132971103,590
680,1.0,592
681,0.4759032680436699,127095
682,0.727830479096764,42664
683,0.6009379398317186,68520
684,0.5249710423335463,2270
685,0.5745273642653085,56956
686,0.6979611417142568,574
687,1.0,94274
688,1.0,94275
689,1.0,94276
690,0.6943468460381649,11075
691,0.5782479568397939,81295
692,0.9541528004725307,44
693,0.9819615528560295,1452
694,0.9486349013902974,2671
695,0.9492037209799352,5
696,0.9257921357402699,4758
697,0.8011007649029694,8261
698,0.6763357178596364,64799
699,0.5408841187690826,38542
700,0.6801977176724914,29829
701,0.6462091384002641,58726
702,0.6615989904528491,31084
703,0.7578216627411811,57715
704,0.5300622825891671,51657
705,0.954297861697201,39385
706,0.8770038355567203,3687
707,0.6437285731049875,35109
708,0.5696188532713413,12862
709,1.0,45
710,0.47272771439991523,117715
711,0.5328068390642826,30773
712,0.570692266528038,74461
713,0.5007828844979846,51895
714,0.4817566787306859,95394
715,0.513123733953548,6948
716,0.4579118971463913,6049
717,0.46734061051564413,18917
718,0.5169176892297567,22101
719,0.9138433310034753,21549
720,0.9985130070394196,2007
721,0.9400844435274486,1473
722,0.8005001070132816,7455
723,0.8289639089820788,130177
724,0.5764790419494743,45624
725,0.6895285638736995,79532
726,0.5523819061837306,39792
727,0.7073345837455233,92050
728,1.0,39351
729,0.5580627499159382,84330
730,0.7456830770669091,77599
731,0.6364585508091914,11514
732,0.5358041631249577,33006
733,0.7490891174569809,88271
734,0.6165642171041625,99104
735,0.5597085837710671,31074
736,0.5416646087675471,91338
737,0.8851187575204995,121132
738,1.0,415
739,0.7433041856467276,57413
740,0.6390112807220499,46593
741,0.0574528482240894,89629
742,0.8855839502556417,95612
743,1.0,7752
744,0.5713296907733019,28765
745,0.6307820804508838,110237
746,0.9563064261067109,110664
747,1.0,110665
748,0.6196266150308717,46593
749,0.9342338300722685,962
750,1.0,20119
751,0.6445510987031655,59613
752,0.6958912638409868,20178
753,0.6677883590688912,2493
754,0.5845210858850423,53654
755,0.9165339245894155,13531
756,1.0,430
757,0.9339775591228937,6
758,0.945916778526356,468
759,0.5313128709436341,8371
760,0.7575647659832452,30525
761,0.4825864315154792,43140
762,1.0,1782
763,0.5763575652613482,111319
764,0.7222482844705178,35951
765,0.6462767940215237,50846
766,0.5173565951187112,130239
767,0.6297955446040732,108655
768,0.6255608291946441,130035
769,0.5329101863797228,5774
770,0.508292901486138,63130
771,0.4847583117548919,24312
772,0.5706429210472597,46820
773,0.6029433148954161,22336
774,1.0,92136
775,1.0,11329
776,0.9256124992130685,45945
777,0.8027981552103884,28899
778,0.666724379466136,30203
779,0.6445104077314764,80781
780,0.5379924992937808,98119
781,0.7030572793412048,95119
782,0.5505068967772214,46682
783,0.594639712214309,122066
784,0.9526545221285043,13629
785,0.913780960399586,5278
786,0.9305915982051988,182
787,0.7096478654543035,120291
788,0.900793206099499,3066
789,1.0,63609
790,0.869793146346108,97917
791,0.5628694413504484,754
792,0.620862514168262,82832
793,0.47364339735623917,118072
794,0.4626286728240857,118072
795,0.4082296413944413,70281
796,0.5056720781668376,91432
797,0.8010996506068052,32891
798,0.699228085803284,43503
799,0.5326033444069169,124013
800,0.7309438504900382,32900
801,1.0,1
802,1.0,8557
803,0.5315934948894416,41184
804,0.6449687905161273,64654
805,0.8346736735905416,52664
806,0.7632352533952244,129291
807,0.9238344363760219,39385
808,0.7537248651098297,54840
809,0.9779492980803236,27874
810,0.929783965469664,47344
811,0.5776168887085115,57405
812,0.8832000938217648,4302
813,0.567632877058313,82298
814,0.4896878499774888,15523
815,0.430246595659119,38299
816,0.5582901272453912,90557
817,0.7825890326996982,77387
818,0.8175885114595495,27474
819,0.7146557866091199,90157
820,0.8313760088978052,21293
821,0.6313459392169642,73194
822,0.5385862711210873,94671
823,0.5872366473970982,53155
824,0.5312972920424356,81346
825,0.7578607217710779,27635
826,0.5392206032392342,79709
827,0.6794490320971551,94112
828,0.6090780723698392,13138
829,0.6788984898901622,102695
830,0.8123496892324695,45734
831,0.9028613342673859,2736
832,0.9686391926502761,6991
833,1.0,6992
834,1.0,1789
835,1.0,6994
836,0.41089672616156736,119613
837,0.4355706030725796,64889
838,0.5237642420186798,96961
839,0.6772737604900688,20578
840,1.0,65612
841,0.5387757499608368,25683
842,0.628678688898049,15988
843,0.6106201747757224,61733
844,0.6122732474118076,42170
845,0.5863321942654728,122706
846,0.937716858438228,51702
847,0.6830602629060548,127573
848,1.0,4805
849,0.9289659009875118,24235
850,0.8026984028503508,42664
851,1.0,24236
852,0.9028787629703856,20584
853,0.7937481309796452,47170
854,0.4331022381466276,13295
855,0.7268438110536087,91142
856,0.62181887407854,59621
857,0.5754661657102751,1908
858,0.3902776283264397,56939
859,0.4015864986124067,126010
860,0.8808600496466906,91545
861,0.7997602693568714,91545
862,0.4560528714204625,105977
863,0.4640193451350262,76366
864,0.4520554177057705,92080
865,1.0,442
866,0.9007113151451045,2742
867,0.5951575056874485,43943
868,0.6593144943208006,49779
869,0.6727675013901601,107087
870,0.6100294203942673,103602
871,0.8210222238381605,114854
872,0.37876348534700804,103087
873,0.4574283431800342,107184
874,0.8039182520877911,27264
875,0.6291310911259125,82737
876,0.7467726711121471,123766
877,0.48703390838877714,56721
878,0.4703542698106629,34302
879,0.4899207485599369,65072
880,0.7887706127870994,20143
881,0.6277905276099964,2379
882,0.8732949145753399,23633
883,0.4337623120277125,80988
884,0.5384281833873295,94125
885,1.0,160
886,0.9131007162822624,54
887,0.9149472287300311,55
888,1.0,2033
889,1.0,2034
890,1.0,2035
891,0.9489311216963024,2036
892,1.0,2037
893,1.0,2038
894,1.0,2039
895,1.0,2040
896,1.0,2041
897,1.0,2042
898,0.6661067240875739,37823
899,0.7762535144898028,57737
900,1.0,2010
901,0.6490853566991674,76545
902,0.6302227434962921,65076
903,1.0,27
904,0.9372090985598273,3324
905,1.0,2092
906,0.9771652556581926,442
907,1.0,7544
908,1.0,102500
909,1.0,25376
910,1.0,9620
911,0.991160658072406,25377
912,0.8884636968747188,40641
913,1.0,25379
914,0.9110277217068826,25380
915,0.5247951044914002,80419
916,0.8158535883569522,103131
917,0.7518060987134658,107830
918,0.8543664352078513,83784
919,0.9695723050704916,28086
920,0.9492217953593944,2008
921,1.0,995
922,0.848219861937046,53360
923,0.9927165972353307,67397
924,0.9564473155330383,129741
925,0.714755324348322,84158
926,0.5979662684154293,24813
927,0.7674776522513654,126398
928,0.48063906553511965,49740
929,0.691189334467908,1099
930,0.5398558969492574,84239
931,0.5455706504012465,32810
932,0.4199819693651334,68834
933,0.5416093765804415,88896
934,0.6282567203276419,54997
935,0.5377607667174,89574
936,0.593318133169982,34931
937,0.4484091636595172,59664
938,0.6630236577328606,33504
939,0.852101976447847,100718
940,0.6294990496993454,50473
941,0.5005479964303723,105734
942,0.43158916660803437,21567
943,0.4193312720522771,92789
944,0.4154111581200629,29473
945,0.5575361888243344,92306
946,0.6392401720231898,39385
947,0.5760005948820449,62235
948,0.5597160335388955,126191
949,0.6736203757134838,96758
950,0.9744252419094107,10251
951,1.0,3460
952,0.9326752371984218,468
953,1.0,3462
954,0.6248013234492757,58389
955,0.7455183391136132,88074
956,0.6289975711104004,43457
957,0.6756431025110436,49490
958,0.7397970581824678,76845
959,0.6314335869518283,54898
960,0.5723821368334517,120040
961,0.8682661885242992,35949
962,1.0,6782
963,0.8798997946017285,11786
964,0.971397050589105,1498
965,0.7442841953310722,5300
966,0.8822461661218503,41266
967,0.6524864476576616,120343
968,0.6801756622709979,115607
969,1.0,80494
970,0.6807237322516604,2345
971,0.8822461661218503,41266
972,0.6675598385026519,11661
973,0.6862607380831458,49873
974,0.47624275440048386,49417
975,0.5352501419900618,2273
976,0.5573237326951906,46204
977,0.5148384445354908,122694
978,0.6484974615452113,54365
979,0.6547956379860088,128939
980,0.5935338016415284,126883
981,0.7053709082371948,92016
982,0.6425974404787357,125807
983,0.5360575612563157,95915
984,0.6220098606775208,107087
985,0.6410778230721074,107087
986,0.928374992585933,1562
987,0.536063829747477,111810
988,0.5872312209082322,117164
989,0.4709940943976487,116253
990,0.6098960710245804,60852
991,0.6593922330325661,117199
992,0.8613639680189356,44476
993,0.7858377661697996,44476
994,0.9018540600297937,30203
995,0.9018540600297937,30204
996,0.5556575443142079,59495
997,0.5460473713805489,89786
998,0.5011573781527126,80189
999,0.5404201746470835,75694
1000,0.5205400534952677,32624
1001,0.7738925701080428,71993
1002,0.5158006268073083,19208
1003,0.6949554266334363,70876
1004,0.7802127847552656,77697
1005,0.5090526067399115,92578
1006,0.5862975104802299,106349
1007,0.8540011747552256,83800
1008,0.6081992705777135,123434
1009,1.0,182
1010,0.6189950935652374,1887
1011,0.51666727849186,63366
1012,0.9056918095009695,22751
1013,0.669520851673054,21544
1014,0.7153624952885428,53898
1015,0.5893283537873306,17685
1016,0.7937188584329932,18729
1017,0.9359869496562581,101060
1018,0.9746045571466158,15679
1019,1.0,15680
1020,0.6659125870796856,24968
1021,0.7482989741792155,11344
1022,0.5546274924330751,129235
1023,0.6680754724041511,52475
1024,0.5395991413320005,24950
1025,1.0,3228
1026,0.9806010915808224,6823
1027,0.9351554207805225,21726
1028,1.0,17765
1029,0.4544809305946996,54563
1030,0.49602152185476445,106848
1031,0.8272296350858164,41180
1032,0.49464758045820945,76865
1033,0.6250748881628528,98056
1034,0.7897231056446727,64694
1035,0.5833130840202025,73218
1036,0.5250215458605662,117263
1037,0.9116819645435638,48504
1038,0.8688589397154922,39385
1039,0.7643639006990107,122262
1040,0.6038245415890044,28674
1041,0.5975050544150613,114173
1042,0.3751826940489608,76649
1043,0.7912619863720214,6819
1044,0.749692895399453,41229
1045,0.5196679051890889,80286
1046,0.9385522307631307,446
1047,1.0,55751
1048,0.6483428895636454,44596
1049,0.8726002194630411,78209
1050,0.6937067308316585,76336
1051,0.872611961212288,126871
1052,0.7053770797389995,102537
1053,0.5846686120342507,65257
1054,0.5447416218523692,65257
1055,0.8306029341184481,50464
1056,0.9153878688812588,92243
1057,1.0,119
1058,0.4988247896203753,68162
1059,0.684992804030059,43628
1060,1.0,3014
1061,0.9230276775549356,468
1062,1.0,31066
1063,0.6634513869484127,91871
1064,0.7903540448801231,11838
1065,0.7957032360838925,91545
1066,0.709037007018099,81573
1067,0.7917340606358699,49316
1068,0.5983164643313587,12471
1069,0.9892631906128776,586
1070,1.0,587
1071,1.0,588
1072,1.0,589
1073,1.0,590
1074,1.0,591
1075,0.5655467175364065,46487
1076,1.0,44
1077,0.6566014972534634,84752
