snippet,bleu,code
1819,0.5285060406625302,16649
1820,0.5569240752307437,8150
1821,0.919695776208741,2986
1822,0.8925820815201839,46896
1823,0.9012704696480921,505
1824,0.6091810123371979,47233
1825,0.6066817812420732,47233
1826,0.6634086052846822,36325
1827,0.6825476330158302,2323
1828,0.6566173945151126,8789
1829,0.513151153043191,11832
1830,0.6753751396958353,3420
1831,0.6429314045320139,1119
1832,1.0,23881
1833,1.0,977
1834,1.0,23882
1835,1.0,56036
1836,0.5192233927041384,7371
1837,0.9124392928082216,801
1838,0.9745056534288935,867
1839,0.6293531507922564,21207
1840,0.6058922484418482,11340
1841,1.0,12786
1842,1.0,4890
1843,0.7104680118138215,17730
1844,0.6955285347468457,11511
1845,0.5995387526253071,26585
1846,0.5616270840980137,17049
1847,0.5421307296213138,9056
1848,0.5535471452847543,34325
1849,0.9769751974364655,417
1850,0.4907244275004264,51420
1851,0.6447878556844694,68511
1852,0.5917356764743863,3793
1853,0.6075949855806686,63708
1854,0.5548619673613869,69047
1855,0.5817450012240992,36416
1856,1.0,18608
1857,1.0,18609
1858,0.6049198377949746,17359
1859,0.5768337353557373,19605
1860,0.8707469894841,44708
1861,0.5613001521262846,40528
1862,0.6017980246492375,34419
1863,0.6524728571600165,57936
1864,0.7200391346486708,54970
1865,0.5813282358173854,19921
1866,0.6468378185460283,68511
1867,0.7109682973339961,5955
1868,0.7290178824355737,44650
1869,0.5477612582618292,20964
1870,0.6726559345447997,14573
1871,0.8258818799970175,60421
1872,0.6208862066651559,23548
1873,1.0,26635
1874,0.6181521992075788,50519
1875,0.5749262798892693,16127
1876,0.8683743016066701,67281
1877,0.5675493180434888,762
1878,0.6677817900994168,34318
1879,0.6835192899918278,44622
1880,0.6507144027869888,66128
1881,0.4581591377689483,64216
1882,0.6217509217632521,7325
1883,0.6012293979772283,11283
1884,0.5434870426927335,36383
1885,0.9782178466652091,7943
1886,0.617021523102781,52917
1887,0.6076884450482597,25130
1888,0.6719860558028338,47509
1889,0.6520705618232906,6254
1890,0.6790442767873258,6255
1891,0.6182358509489158,6254
1892,0.7112587466035417,47239
1893,0.5244022028925682,2115
1894,0.632374271362863,56828
1895,0.6234030997033134,56981
1896,0.5801891699780454,9210
1897,0.6775341762609102,57623
1898,0.656575778381606,6646
1899,0.5952272609603771,50048
1900,0.6510050757175119,45500
1901,0.6445731028513432,16649
1902,0.9542128996033192,67
1903,0.5702678347579813,38903
1904,0.6261058464172605,13358
1905,0.5842224461509221,6657
1906,0.49031029820023186,21290
1907,0.6662671475104374,22698
1908,0.6199583510353532,58671
1909,0.9734360671299278,7222
1910,0.7095359831471756,50101
1911,0.6046974351165622,68181
1912,0.9049569616512235,12697
1913,0.7174087753780933,18194
1914,0.5971444291791128,41502
1915,0.7107177210505178,13117
1916,0.5500928941050666,9985
1917,0.519041096458217,32320
1918,0.6320264349678123,12268
1919,0.717628369903386,60817
1920,0.6562881630725662,60719
1921,0.5067402944716857,46225
1922,0.6487020877550927,64489
1923,0.680619500729861,30933
1924,0.6245618471508919,22192
1925,0.5853617151488644,6582
1926,0.6461663702582768,35440
1927,0.8787561747970908,32762
1928,0.6102401308642217,16852
1929,0.5504214418707981,34178
1930,0.649205850992344,20662
1931,0.6505533774175172,67975
1932,0.5233046246803326,31151
1933,0.5537913175595557,46612
1934,0.6353613386307293,26960
1935,0.7075059713606154,16998
1936,0.5711561691710847,13889
1937,0.6061366455241863,40448
1938,1.0,3322
1939,1.0,3323
1940,0.619603361233909,1121
1941,0.6484359907155846,65066
1942,0.5688574099481686,24224
1943,0.5646376774276106,66178
1944,0.9877864123051334,118
1945,0.9266189373108887,430
1946,0.640982181556494,67762
1947,0.9332699355196277,1207
1948,0.7950980524546251,48119
1949,0.5933730436563663,15249
1950,0.7128764894264824,60346
1951,0.6512198590340864,37800
1952,1.0,7470
1953,0.5351396908168116,36883
1954,0.5693029836535579,16384
1955,0.6741754866796803,14909
1956,0.4634315280436274,6539
1957,0.5806424578115172,13083
1958,0.5971360313719555,43305
1959,0.6223485591658123,69109
1960,0.5271414302027979,57268
1961,0.5861621206596949,42588
1962,0.6368099287975654,55458
1963,0.5931882361612407,68172
1964,0.5396215041034126,58169
1965,0.6633987936085931,17274
1966,0.6598298022357647,11428
1967,0.6405691949398944,29823
1968,0.5969380882294308,9661
1969,0.6402578078466095,41299
1970,0.7435235750813478,55807
1971,0.6429762492574898,3570
1972,0.6053587297327612,68698
1973,0.7448617617717204,36222
1974,0.5685412685372758,24925
1975,0.5753647438553414,48753
1976,0.5911609674241889,15997
1977,0.6089506237756366,5740
1978,0.5944259884585481,4277
1979,0.4435480260245038,19871
1980,0.563106153515676,25222
1981,0.8252274015276249,50519
1982,0.7039245683514854,551
1983,0.613335157706704,17069
1984,0.9135495215042903,9594
1985,0.9550121331552233,1756
1986,0.9396793886324154,975
1987,0.5214612748481056,43207
1988,0.8379063511433754,47268
1989,0.6778341088958395,14856
1990,0.6142697261363407,66276
1991,0.6476765110797843,7324
1992,0.6226918690019404,13885
1993,0.9523651862494543,2847
1994,0.9518948580307047,4344
1995,0.6806069845863272,40628
1996,0.5738938958631111,14315
1997,0.9515364179808857,67
1998,0.6462837950844204,5425
1999,0.5705192972085935,14953
2000,0.799447503037309,60793
2001,0.5942605020271248,65109
2002,0.6059629239886134,4831
2003,0.6130227686786618,52662
2004,0.6244162317409249,39303
2005,0.7877218694836776,39915
2006,1.0,25812
2007,0.6337786027092653,2167
2008,0.6337786027092653,2167
2009,0.7115632718904895,64417
2010,0.5834659055413361,48669
2011,0.6444755186481733,35756
2012,0.5946096683032247,35833
2013,0.5960951072138623,36419
2014,0.6500165588602586,68172
2015,0.6932164703575036,13426
2016,0.65523176757132,66686
2017,0.771712112373529,10021
2018,0.8259125048797475,23532
2019,0.6439175136092851,62970
2020,0.7588755881134447,24607
2021,0.8238801266354455,68172
2022,0.9516662471848664,1410
2023,0.6008715941620383,14561
2024,0.5042033523307693,5118
2025,0.6062391526581012,40195
2026,0.6032827047982026,57793
2027,0.9352613541190258,2600
2028,0.9500376885540881,1719
2029,0.5149518639474455,20956
2030,0.8973328478874959,44708
2031,0.6384385679638971,63656
2032,0.6139442056099597,46011
2033,0.7545965193751197,56937
2034,0.597022735483396,5321
2035,0.6183496182206166,11217
2036,0.6789034755931475,36018
2037,0.9285538139027258,154
2038,0.5846285520883874,23260
2039,0.5733090117311416,23260
2040,0.5913975419634515,16649
2041,0.6134983252474958,9577
2042,0.6804497130002504,31938
2043,0.6503519804735973,57936
2044,0.5527999587181951,34691
2045,0.48399591600893516,50519
2046,0.5449009048817348,51204
2047,1.0,2192
2048,0.9926938933723858,389
2049,0.641933603248078,40003
2050,0.593234289567132,60489
2051,0.6176052798652004,61734
2052,0.6225460507630259,57953
2053,0.6754545206435124,65739
2054,0.7769340226705792,68998
2055,0.6531151398152167,4240
2056,0.6814912600423337,18043
2057,0.7121296299319412,68511
2058,0.7275901794036215,38903
2059,0.6557975097542309,18306
2060,0.8783241267607644,46942
2061,0.5639141734648175,49437
2062,0.733846659873921,1703
2063,0.6776427138970942,3778
2064,0.690409730115819,58671
2065,0.6072201012613758,58616
2066,0.6580340609892805,51852
2067,0.5703906825538696,19024
2068,0.6730323668332947,24542
2069,0.5645660715606425,38115
2070,0.5643299965153816,24607
2071,0.6266900665568521,23263
2072,0.5175105287585905,23467
2073,0.5285940572942247,22221
2074,0.528987490678193,61870
2075,0.6162550939196848,29009
2076,0.5089110962159086,49529
2077,0.7873917485679502,63568
2078,0.6144380280676416,40232
2079,0.6191830689837821,23298
2080,1.0,8042
2081,0.6289037327344388,8900
2082,0.8684341390406722,17418
2083,0.5439634473371708,69057
2084,0.8407953435411658,23080
2085,0.6742781758293734,11088
2086,0.6446544690038503,22018
2087,0.6127588979169284,47995
2088,0.5991703997999656,31787
2089,0.6305476542801326,50589
2090,0.5468887246435151,48616
2091,0.6148222163128432,48906
2092,0.579540323591386,54737
2093,0.5948828134867461,52863
2094,0.5919851440517193,25225
2095,0.7542971544479797,23020
2096,0.6494109203618377,62550
2097,0.5784157766831027,27001
2098,0.9100444496153742,9594
2099,0.958408271830527,1756
2100,0.9309165705760136,16004
2101,0.598487899114226,68295
2102,0.6674650701537318,20780
2103,0.6172948433285259,36439
2104,0.6981091014003397,40182
2105,0.5670390725416385,39676
2106,0.7183675246835338,52035
2107,0.6635969415086529,61936
2108,0.6139401788661447,36707
2109,0.5026338099118697,53817
2110,0.5966674772281305,13430
2111,0.6377218085689739,66147
2112,0.5831445956924564,38980
2113,0.5640451526235876,24162
2114,0.7581861628145443,34122
2115,0.7373244268933228,1156
2116,0.4909568442446857,50936
2117,0.6053004460158011,33030
2118,0.757233466390766,46969
2119,0.438026231483239,6439
2120,0.9926973584710556,17535
2121,0.5785343270530882,43432
2122,0.5917164258411297,41649
2123,0.5884647657433714,57742
2124,0.8305628167654935,37765
2125,0.6128956754024028,34325
2126,0.5412532262600263,68449
2127,0.5336864953915169,31026
2128,0.70968635519021,63568
2129,0.6551831685967855,45657
2130,1.0,64213
2131,0.5720183357302749,67204
2132,0.9498755369124504,560
2133,0.9204677301129182,46907
2134,0.6023846435223893,57295
2135,0.6555528462113426,20193
2136,0.6707754985068426,61341
2137,0.68670000288466,7167
2138,0.7811447032837634,32726
2139,0.7502656009376963,9263
2140,0.6022200209095602,5933
2141,0.6226812571533725,2198
2142,0.5242145364813358,43015
2143,0.9830325305477687,33
2144,0.964418673402687,91
2145,0.8694966610475913,9732
2146,1.0,3248
2147,0.9571521558813595,2328
2148,0.9757416199967572,3250
2149,0.6350543250478894,51345
2150,0.572651459730977,372
2151,0.6658628783497902,29009
2152,0.6996029866059641,34189
2153,0.745387754087967,33318
2154,0.6828169962611923,19943
2155,0.6467180975474458,23221
2156,0.612256025345872,23277
2157,0.5803873343776993,59428
2158,0.9763803119749194,38453
2159,0.969999505941208,51197
2160,0.7455615927019519,58429
2161,0.5309730230870554,38528
2162,0.7753345934004585,35129
2163,0.5536499607949328,12305
2164,0.9305408194265828,57
2165,0.6361592587625395,36771
2166,0.4805270186709383,45722
2167,0.6632453965928873,27726
2168,0.5643729307703591,36232
2169,0.6367181771940483,2655
2170,0.5811339560390826,68216
2171,0.6484090201864183,29471
2172,0.6598155935073965,25701
2173,0.6601997462159862,45461
2174,0.6342916401511268,50537
2175,0.6877555515387223,51894
2176,0.663121058692204,57742
2177,0.5940150185134467,6264
2178,1.0,2551
2179,1.0,226
2180,1.0,4694
2181,0.6447976000387636,34691
2182,0.6127287309574891,22698
2183,0.618711749564668,56708
2184,0.652711095714066,39128
2185,0.7458117834734379,762
2186,0.55989715245603,38995
2187,0.5969295676966185,5096
2188,0.6640085161596894,26334
2189,0.6922662711955618,7791
2190,0.5846175322338283,27080
2191,0.9224621046951075,102
2192,0.9063773080736672,15975
2193,0.7295260414941698,14499
2194,0.9540436461029987,67
2195,0.5612814413091781,818
2196,0.5956744216202928,36499
2197,1.0,39627
2198,0.6373613185176956,32587
2199,0.6508742301607714,65826
2200,0.707499963248094,43621
2201,0.7117814876343748,67137
2202,0.6505828496896067,8950
2203,0.6835588584831211,45657
2204,0.6783216388637199,20193
2205,0.5635829685137789,606
2206,0.4242212479606147,4277
2207,0.6389233485554376,35123
2208,0.6378258107896266,38188
2209,0.6101280736565313,17041
2210,0.6111549532267646,51621
2211,0.7533271046951298,68735
2212,0.6706950979946027,12235
2213,0.9754192337973315,11112
2214,0.6570271245126273,14007
2215,0.6769004329262578,61341
2216,0.6533510165158047,53633
2217,0.5901754954561562,52221
2218,1.0,9256
2219,0.6892105270723679,59146
2220,0.5443120155136434,16425
2221,0.848219861937046,32616
2222,0.5464997690905391,54084
2223,0.9797068034320897,7843
2224,0.6613051732271208,24104
2225,0.7942046306076188,21353
2226,0.7046055028917012,12021
2227,0.5997865701427356,66670
2228,0.5465285149924071,44776
2229,0.45252734052536264,22995
2230,0.5955497869493829,40758
2231,0.7213982491884193,65806
2232,0.7009143322029329,3652
2233,0.708893116746205,51403
2234,0.9215812935168602,2683
2235,0.5585857586702583,6172
2236,0.5928851020102837,48078
2237,0.6858388736787937,43225
2238,0.6846732803607745,62454
2239,0.6215609225733854,11080
2240,0.5259322337614003,3827
2241,0.5845447402788003,24319
2242,0.6090969008533998,65125
2243,0.6216145104551585,17053
2244,0.6501148568334292,3381
2245,0.5485349601691448,65880
2246,0.6756449956718276,17359
2247,0.5928371088761422,46256
2248,0.9005962036005023,38453
2249,0.9322944621730481,975
2250,0.6198693887475064,64101
2251,0.5871940550931788,18201
2252,0.6249042797553931,6092
2253,0.559748799002729,15614
2254,0.5373886042095704,31026
2255,0.622028688729078,2075
2256,0.9909753033414305,12543
2257,0.6637983880718091,215
2258,0.5764720367392573,58079
2259,1.0,4095
2260,0.6498098106287087,43225
2261,0.5676905839225537,4667
2262,0.5891090984346861,21510
2263,0.6290039418294295,15247
2264,0.6284807897315103,49471
2265,0.6423650711349975,46220
2266,0.9894860676553087,450
2267,0.5951510382161715,38138
2268,0.7244401989848082,7369
2269,0.7396962052817653,68511
2270,0.7172724942262785,13670
2271,0.7819754726782242,10036
2272,0.68504640097948,27763
2273,0.5731520123769983,18790
2274,0.6562993391571632,57069
2275,0.6159594350498231,36077
2276,0.5975135565002905,45833
2277,0.749699590602845,27703
2278,0.6305519359855679,30920
2279,0.6065802153993188,2378
2280,0.5059034971473045,56981
2281,0.9417577998295253,9322
2282,0.7018011514796672,63441
2283,0.8443071177417627,43768
2284,0.726276350213036,41443
2285,0.6911570561349692,20662
2286,0.5923753255894635,69238
2287,0.9242241323884253,716
2288,0.6786107880861187,51106
2289,0.9821256105350943,2517
2290,0.5345274139308225,54208
2291,0.6386309195728991,41272
2292,0.538924768333933,51345
2293,0.6423668289978709,20184
2294,0.6113320778914525,1065
2295,0.6489056103785034,20193
2296,0.6123593395734038,38473
2297,0.5599672375250974,13383
2298,0.608003908187555,21799
2299,0.5913348557129522,6293
2300,1.0,30492
2301,0.6445007823606469,52027
2302,0.5927584811119937,17164
2303,0.6288195458470728,25677
2304,0.6508156018346096,26384
2305,0.6800928330505561,49382
2306,0.6730121209095836,65925
2307,0.6541886002658878,21678
2308,0.6543582502509472,61511
2309,0.5893458527917327,58079
2310,0.6046072811437998,26587
2311,0.6721442889800574,20831
2312,0.7058881593633057,29928
2313,0.5945182578305751,12602
2314,0.6171410356791208,611
2315,0.6600048660928969,15337
2316,0.6302123121203779,67410
2317,0.6789502840957126,3554
2318,0.6538327146320214,68441
2319,0.9156973361956287,6813
2320,0.6076916489939912,29774
2321,0.608345433316463,29774
2322,0.6144550325528592,29774
2323,0.6168123396823647,68120
2324,0.5642787332954593,28811
2325,0.591207588577119,13270
2326,0.9707665345255013,33833
2327,1.0,1050
2328,0.6250368536245045,2980
2329,0.7368516175723198,16787
2330,0.6865619096218715,13519
2331,0.6264382872774101,29019
2332,0.5850846387500774,5876
2333,0.626218962784716,38399
2334,0.5389987537929212,39437
2335,0.6537998193549348,26895
2336,0.713880372104144,54259
2337,0.5558527601798798,8257
2338,0.6324115433287804,7369
2339,0.6402652055432712,20954
2340,0.5539005391235687,12418
2341,0.6014061392501371,61540
2342,0.6543772164962625,58079
2343,0.661025606479305,40565
2344,0.5760837883547473,15689
2345,0.5371162113899302,17312
2346,0.6065920499800429,43411
2347,0.5234114741538659,37151
2348,0.6649921425064739,39275
2349,0.6156927105292719,63877
2350,0.512722047876202,54538
2351,0.5966769288228359,19634
2352,0.6914477332474687,45812
2353,0.5389050982928779,32446
2354,0.9142980946008112,15968
2355,0.5865069851384177,48526
2356,0.6303141290632834,59877
2357,0.6000673575491019,52925
2358,0.6170700878894787,45404
2359,0.5435627476973666,2716
2360,0.6210394713934609,3387
2361,0.9179443170582828,801
2362,0.7630242734885868,44282
2363,0.5848807465130064,4800
2364,0.7120417474455724,23230
2365,0.6057736813303275,58465
2366,0.6275836605133467,46844
2367,0.6354766185123724,10967
2368,0.6200358784843489,47865
2369,0.7214389043151109,36698
2370,0.6901810172349288,61793
2371,0.5746035260247708,11967
2372,0.8362983730894542,63068
2373,0.6292418569505162,4585
2374,0.6270949361177276,31838
2375,0.6022760949293597,36652
2376,0.6390311999218565,34580
2377,0.7043047766427086,47117
2378,0.5192653253185999,38263
2379,0.6520120107919612,16061
2380,0.6138535119627626,57742
2381,0.6188909366141971,26842
2382,0.6126460170761547,6456
2383,0.5184543793793568,3205
2384,0.6620878018335619,14107
2385,0.5583982199083274,59685
2386,0.633282194370828,44599
2387,0.714698276223844,63858
2388,0.6020882348391258,67487
2389,0.5459813816176832,66770
2390,0.6852267896557155,9553
2391,0.65010424558191,16691
2392,0.9508377387056081,25179
2393,0.6971016434544176,10460
2394,0.6225260057861219,13855
2395,0.9759325768077732,8100
2396,0.534811046960799,22702
2397,0.49906594592084164,44278
2398,0.6716212139467094,39204
2399,0.5877136017268891,20877
2400,0.5481930768139957,13476
2401,0.5984211965345675,41485
2402,0.6364103781895688,8846
2403,0.655765998308517,2665
2404,0.6454399183417797,52329
2405,0.6204227753778682,11836
2406,0.7628871774503546,50750
2407,0.922784325824589,1969
2408,0.588122229438598,6882
2409,1.0,25050
2410,0.6100485432074748,35409
2411,0.6886750497393781,4334
2412,1.0,801
2413,1.0,147
2414,0.9313799536964542,4473
2415,0.6328808257556252,9719
2416,0.5397125234187994,23311
2417,0.9041006321998607,5627
2418,0.9110159249584439,4864
2419,0.5318050577936756,17946
2420,0.637432560314889,24279
2421,0.6751022683085054,34578
2422,0.5052591216863207,8346
2423,0.6253019528055405,60859
2424,0.6200111405599161,3585
2425,0.6923539187135701,33648
2426,0.6533286036160146,20073
2427,0.5965016113917941,63141
2428,0.6666415429309291,30453
2429,0.5847757502872496,17051
2430,0.7704417849927014,17730
2431,0.5269143231227839,55328
2432,0.5942572732163436,53679
2433,0.6082161528155632,54887
2434,0.5408988217019286,35000
2435,1.0,60975
2436,1.0,60976
2437,0.9587704325680626,136
2438,0.6599624700357585,43225
2439,0.5436916484339799,47208
2440,0.5779909965142622,47208
2441,0.54953895693825,47208
2442,0.5538413645295007,47208
2443,0.7299731828307892,20745
2444,0.9973787642315951,57036
2445,0.7639825681897963,43841
2446,0.5496300518212244,22846
2447,0.6323264578541333,11485
2448,0.6267372201226438,38922
2449,0.590077395472808,15952
2450,0.9753788423532559,8957
2451,0.9781724808167064,13693
2452,0.6836907034766209,20638
2453,0.6532343656421918,17747
2454,0.5721052987482411,16244
2455,0.5735799331884917,27021
2456,0.6290865078867913,19943
2457,0.5736474269759578,52816
2458,0.6691156964861885,62454
2459,0.6516545251855552,502
2460,0.8097798128663161,28148
2461,0.6315425120966089,7519
2462,0.926388425050974,915
2463,0.6173375851934598,14031
2464,0.5620069682440119,13519
2465,0.5970448889651803,60890
2466,0.7599013250334559,56937
2467,0.6309470944710645,66735
2468,0.6186067988151833,31894
2469,0.5037338304820173,19013
2470,0.6586972921382683,47399
2471,0.5873260088466821,5321
2472,0.6228648725817014,37857
2473,0.6501676851404984,36032
2474,0.6576832585899851,47117
2475,0.7219291971347953,27001
2476,0.8400749252640137,62257
2477,0.7177247339260688,50988
2478,0.6914165158634986,35295
2479,0.6626822908970019,57790
2480,0.5877902095009288,53362
2481,0.734847145277581,10777
2482,0.6483922401480593,10052
2483,0.5616208857728803,67576
2484,0.579603320938787,44039
2485,0.6730569467608287,4056
2486,0.5886793131280009,24729
2487,1.0,61191
2488,0.732855722395463,11102
2489,0.6859999668145423,47117
2490,0.6838204309758041,57936
2491,0.6322611389138686,68155
2492,0.6048690799497032,9166
2493,0.5278868552316659,58832
2494,0.6108261886942611,16233
2495,0.5738669191301444,45461
2496,0.5445643468489354,43281
2497,0.6287118386342533,46814
2498,0.6504065286436334,51650
2499,0.5567099429930055,62540
2500,0.5390135119781437,63044
2501,0.6297167381862809,494
2502,0.6184792172705682,69143
2503,0.6579094019316812,63068
2504,0.8405635776876081,46896
2505,0.5652648531065865,14556
2506,0.6539928200906381,48727
2507,0.729266292379413,63068
2508,0.6372910940950594,14770
2509,0.5836141924677563,29581
2510,0.6066915733719553,31673
2511,0.6281890391200903,25225
2512,0.6286662920070311,44201
2513,0.908066503746647,7583
2514,0.6700731535199078,49151
2515,0.8798216165025504,49331
2516,0.6847085276125422,13289
2517,0.6772398956299234,40660
2518,0.6196818827207419,13428
2519,0.6221209053079562,4640
2520,0.614314413827283,27730
2521,0.6503182678578635,24399
2522,0.7796207262374261,22357
2523,0.5855135651732144,604
2524,0.5361269937303738,10269
2525,0.722743082788758,54173
2526,0.6509662757191351,52412
2527,0.9691328139781186,259
2528,1.0,166
2529,1.0,218
2530,0.9751710665915523,1324
2531,0.547446955938047,46570
2532,0.5568755858380008,18674
2533,0.714188287223881,23020
2534,0.7568194931723864,23020
2535,0.7718429381297323,16425
2536,0.5914484929931348,2786
2537,0.9898989196296467,13838
2538,0.7001132718306874,67137
2539,0.7829820176161292,7945
2540,0.682534702085986,56937
2541,0.6320904321720066,46230
2542,0.49841761827957454,18691
2543,1.0,22852
2544,0.6434079216655332,31259
2545,0.5256915939325189,36422
2546,0.6286109649429457,18488
2547,0.6894807597466853,16699
2548,0.9494869841530702,136
2549,0.6883394033323733,12457
2550,0.6503087298561795,42011
2551,0.6201545807094703,44266
2552,0.6582321324009541,6646
2553,0.740626982033573,6300
2554,0.6042359662088963,47502
2555,0.623547012983491,18411
2556,0.5687672572888793,5876
2557,0.5783572897681197,24254
2558,0.7755584545823431,56937
2559,0.5755394400203242,36446
2560,0.6074224455507371,68585
2561,0.486725950653952,11340
2562,0.6299259276474762,51877
2563,0.5135416758028857,19053
2564,0.5609511011442333,63068
2565,0.5751426442809189,29370
2566,0.9628488345170592,1908
2567,0.5153494695484977,2132
2568,0.5716357674872525,30948
2569,0.6820100155744306,10052
2570,0.7063648017783691,13429
2571,0.8682585059467784,51367
2572,0.6425595467376871,42170
2573,0.6638412377793997,66128
2574,0.5866710732535266,971
2575,0.8624363252149585,45511
2576,0.8454192568795238,35453
2577,0.8093773150201846,5205
2578,0.6443360144351127,3259
2579,0.6004350141120564,51620
2580,0.6434931966026735,63755
2581,0.30193147303898893,13339
2582,0.598719471091159,14856
2583,0.9745256002137312,3658
2584,0.6123695090613528,55661
2585,0.5607591770571169,60568
2586,0.6342899360952451,56430
2587,0.7908229923058575,51847
2588,0.6585053007386006,56364
2589,0.5933819086611936,19776
2590,0.6939800818732631,22444
2591,0.6522463263519173,7198
2592,0.542413591309378,31606
2593,0.8469654810107862,62174
2594,0.5359164509748667,6545
2595,0.6285142749544326,7298
2596,0.967262111570897,46519
2597,0.6194621998709672,35123
2598,0.7348623141616277,2398
2599,0.6032164980422904,33134
2600,0.6514179127225167,7006
2601,0.6863853382460289,21678
2602,0.5986088491297757,34633
2603,0.6880330404958308,4831
2604,0.5196769825218033,53784
2605,0.6167323310772437,57700
2606,0.5823315508240801,54026
2607,0.7778731207393131,36860
2608,0.7834582821250443,42498
2609,0.5900096289116451,15513
2610,0.604559812987436,8795
2611,0.5902189666208566,49380
2612,0.9758208637924222,2811
2613,0.9128756541500855,353
2614,0.9746334645458085,66
2615,0.7594719902009911,9263
2616,0.6604973352617294,27080
2617,0.8441155378252021,46969
2618,0.6445946523602896,58210
2619,0.8622836109027349,31381
2620,0.6248522675924637,14975
2621,0.547383788778358,69196
2622,0.7526844849541553,12775
2623,0.5763338494395185,6115
2624,0.645382412236372,12047
2625,0.5974665447862102,9263
2626,0.7577636573222218,29615
2627,0.5617620618691284,29033
2628,0.6499283399552805,9211
2629,0.6850506598204602,35617
2630,0.5832540027578769,51295
2631,0.7552992947031804,17220
2632,0.5483320411862452,42090
2633,0.5486613377204751,30346
2634,0.624741829310421,53703
2635,1.0,353
2636,0.9386279115440272,167
2637,1.0,355
2638,0.9240820750788796,356
2639,0.42372927120604187,14856
2640,0.5211578809907917,59033
2641,0.5592996909263949,15230
2642,0.6674457739148907,52027
2643,0.6469695531072734,717
2644,0.6561247166688017,46810
2645,0.7061382147250536,61793
2646,0.582491303933538,3767
2647,0.6383539792686852,42968
2648,0.6910219206754568,35291
2649,0.6145026544151434,30852
2650,0.47952728225311503,49025
2651,1.0,5558
2652,0.567582653188711,9210
2653,0.6007889261516538,51799
2654,0.5798067119857533,3845
2655,0.6291527261040615,47122
2656,0.7171367054884051,36681
2657,0.5885434174222463,37193
2658,0.6863863977003316,58480
2659,0.9119652742204358,3687
2660,0.8461072951606409,58472
2661,0.5753413488485277,54777
2662,0.7949269602500401,26487
2663,0.6389075608428354,5599
2664,0.47175236063906595,41502
2665,0.5844310525112241,39157
2666,0.5380993828028884,61735
2667,0.6444896315950548,37765
2668,0.5993276007716803,63068
2669,0.6645214634561336,36698
2670,0.7659132276527586,4715
2671,0.6134157661063705,571
2672,0.7126466249628937,61817
2673,0.597125395773938,1382
2674,0.489028159196318,2230
2675,0.8778085882996164,26032
2676,0.6429404912054165,18191
2677,0.5711057200057539,53412
2678,0.5556277952443119,11148
2679,0.6473313822510119,14989
2680,0.5389663934681991,8449
2681,0.6255214615703719,55895
2682,0.7286894955326014,7829
2683,0.8646196996584096,67385
2684,0.5892884288646264,13036
2685,0.5362998373196792,2514
2686,0.6560242108123325,42508
2687,0.6169291754855017,24438
2688,0.6183233452314607,54175
2689,0.645511810335831,1796
2690,0.5875766316899185,3431
2691,0.6653802859144088,2980
2692,0.5813461829796519,840
2693,0.6981380162178963,55661
2694,0.6669519747165391,7250
2695,0.5959041782736694,58195
2696,0.6345920021638323,19922
2697,0.7008669937185282,61191
2698,0.6137855897828238,4594
2699,0.6492403083492209,61230
2700,0.5352698182788994,44244
2701,0.6798661282626638,2110
2702,0.7213543757563223,8658
2703,0.5705478408574878,6371
2704,0.705045389131308,51928
2705,0.5877005613862789,7945
2706,0.5136088152534576,609
2707,0.6862617950368368,38882
2708,0.8755935566298059,11261
2709,0.65479054392416,47117
2710,0.6778189524318546,3609
2711,1.0,69088
2712,0.6569559115481349,18929
2713,0.8990121206272631,55910
2714,0.6085417607213554,8611
2715,0.6210300261064625,35735
2716,0.7645987480549028,47399
2717,0.7012301510570205,40202
2718,0.4699582179597012,66770
2719,0.7194246702819359,47682
2720,0.5994405850596856,64909
2721,0.8295572427343397,7802
2722,0.5845484551532087,43432
2723,0.7129319014608893,47589
2724,0.5315700156733579,4464
2725,0.6891833644414953,9433
2726,0.6139994987122586,54187
2727,0.7385065176716447,66327
2728,0.9189712450480337,5925
2729,0.5168862620885932,46235
2730,0.5965485395214275,668
2731,0.48227012784904116,26252
2732,0.9212340636969998,318
2733,0.949867625247812,665
2734,0.6914908243222428,22751
2735,0.6955029256321271,45602
2736,0.9837978570873213,102
2737,0.6726203973805366,55328
2738,0.6782000784759623,34438
2739,0.559822893463118,61183
2740,1.0,7486
2741,0.9686850741196701,8716
2742,1.0,48007
2743,0.8376261708310311,66635
2744,0.9085297080903944,7266
2745,0.568700595924811,64604
2746,0.45416241126090384,52423
2747,0.49418871680856574,1410
2748,0.6581502451990036,25
2749,0.7733975743178452,50519
2750,0.5862704444528944,24779
2751,0.5429635510484278,34719
2752,0.730292361839282,65919
2753,0.4693062304796436,30492
2754,0.6506658548166734,21678
2755,0.5336710903679986,54175
2756,1.0,439
2757,0.9105466728824722,23518
2758,0.5842174575942205,61620
2759,0.26908013849367635,35322
2760,1.0,421
2761,1.0,422
2762,0.9187570260252244,2295
2763,0.9795656042789742,1071
2764,1.0,22346
2765,1.0,16220
2766,0.5107784476775977,34647
2767,0.9222249860919567,3108
2768,0.5778784768380751,4143
2769,0.8329819436315157,46969
2770,0.587557784394396,54872
2771,0.9956396427407762,217
2772,0.9141535282317088,114
2773,0.6535434683208334,65925
2774,0.5457702726460648,62137
2775,0.7057188743287311,62436
2776,0.9686635295583745,19095
